USER, RANK, TITLE, ARTIST, ALBUM, GENRE, PLAYS
Q813956938, 9, An Infinite Regression, Animals as Leaders, Weightless, PROGRESSIVE, 53
Q813956938, 10, Musical Chairs, Fair to Midland, Arrows & Anchors, PROGRESSIVE, 51
Q813956938, 11, Thanks for Nothing, The Intersphere, Relations in the Unseen, PROGRESSIVE, 51
Q813956938, 12, Cretin, Revocation, Chaos of Forms, METAL, 50
Q813956938, 13, Guerrilla Laments, Diablo Swing Orchestra, Pandora's Pinata, JAZZ, 50
Q813956938, 14, One of Us is the Killer, The Dillinger Escape Plan, One of Us is the Killer, METAL, 50
Q813956938, 15, Black Out Days, Phantogram, Voices, INDIE, 50
Q813956938, 16, Thoroughly at Home, Animals as Leaders, Animals as Leaders, PROGRESSIVE, 49
Q813956938, 17, Aimless Arrow, Converge, All We Love We Leave Behind, DANCE, 48
Q813956938, 18, Voodoo Mon Amour, Diablo Swing Orchestra, Pandora's Pinata, JAZZ, 48
Q813956938, 19, Soil's Song, Katatonia, The Great Cold Distance, METAL, 45
Q813956938, 20, On Impulse, Animals as Leaders, Animals as Leaders, PROGRESSIVE, 45
Q813956938, 20, Whiskey & Ritalin, Fair to Midland, Arrows & Anchors, PROGRESSIVE, 45
Q813956938, 20, Coming For You, Twelve Foot Ninja, Silent Machine, ALTERNATIVE, 45
X921719889, 3, Shooting Stars, Bag Raiders, Bag Raiders, ELECTRONIC, 0
X921719889, 4, Viva La Vida, Coldplay, Viva la Vida or Death and All His Friends, ROCK, 0
X921719889, 5, Around The World, Daft Punk, Homework, ELECTRONIC, 0
X921719889, 3, Dare, Gorillaz, Demon Days, ELECTRONIC, 0
X921719889, 2, DVNO, Justice, DVNO, POP, 0
X921719889, 4, Billie Jean, Michael Jackson, Thriller, POP, 0
X921719889, 1, Me and You, Nero, , ELECTRONIC, 0
X921719889, 2, Boys and Girls, Martin Solveig, , POP, 0
X921719889, 2, Losing Touch, The Killers, , ALTERNATIVE, 0
X921719889, 2, All The Right Moves, OneRepublic, , POP, 0
X921719889, 5, Getting Even, White Lies, Big TV, ALTERNATIVE, 0
X921719889, 5, Trying To Be Cool, Phoenix, Bankrupt, ALTERNATIVE, 0
X1083022145, 1, Out For A Rip, Fun Youngs, Shark Tank, HIP-HOP, 50
X1083022145, 2, The Motto, Lil Wayne & Tyga, Take Care, RAP, 50
X1083022145, 3, This Old Truck, Tanner Flowers, , COUNTRY, 50
X1083022145, 4, This Old Hat, Tanner Flowers, , COUNTRY, 0
X1083022145, 5, Dirt Road Anthem, Jason Aldean, , COUNTRY, 0
X1083022145, 6, She's Country, Jason Aldean, , COUNTRY, 0
X1083022145, 7, Amarillo Sky, Jason Aldean, , COUNTRY, 0
X1083022145, 8, take a little ride, Jason Aldean, , COUNTRY, 0
X1083022145, 8, Throw it Up, Lil Jon, , RAP, 0
X1083022145, 9, Second Heartbeat, Avenged Sevenfold, , HARD ROCK, 0
X1083022145, 10, Pop That, Drake/Rick Ross/Lil Wayne, , RAP, 0
X1083022145, 11, I'm On One, Lil Wayne/Drake, , RAP, 0
X1683428876, 1, Roundabout, Yes, Fragile, PROGRESSIVE, 15
X1683428876, 2, Take My Bones Away, Baroness, The Green Album, METAL, 13
X1683428876, 3, Turn to Stone, Electric Light Orchestra, Out of the Blue, ROCK, 14
X1683428876, 4, Sonne, Rammstein, Mutter, INDUSTRIAL METAL, 9
X1683428876, 5, Orion, Metallica, Master of Puppets, METAL, 6
X1683428876, 6, Band on the Run, Paul McCartney & The Wings, Band on the Run, POP, 16
X1683428876, 7, Vietnam, Crystal Castles, Crystal Castles (II), ELECTRONIC, 8
X1683428876, 8, World Within Words, Kangding Ray, Automne Fold, ELECTRONIC, 4
X1683428876, 9, The Art of Dying, Gojira, The Way of All Flesh, PROGRESSIVE, 11
X1683428876, 10, Unreal Square, Squarepusher, Ufabulum, ELECTRONIC, 13
X1683428876, 11, Achilles Last Stand, Led Zeppelin, Presence, ROCK, 14
X1683428876, 12, Echoes, Pink Floyd, Meddle, PROGRESSIVE, 9
X1683428876, 13, Howl at the Moon, Phantogram, Voices, ELECTRONIC, 15
X1683428876, 14, Airbrushed, Anamanaguchi, Airbrushed EP, DEMOSCENE, 20
X398699341, 1, A Day In The Life, The Beatles, Sgt. Pepper's Lonely Hearts Club Band, ROCK, 0
X398699341, 2, Nutshell, Alice In Chains, Jar Of Flies, ROCK, 0
X398699341, 3, Long Long Long, The Beatles, The Beatles , ROCK, 0
X398699341, 4, Good Vibrations, The Beach Boys, , POP, 0
X398699341, 5, Burden In My Hand, Soundgarden, Down On The Upside, ROCK, 0
X398699341, 6, Rooster, Alice In Chains, Dirt, GRUNGE, 0
X398699341, 7, All Apologies, Nirvana, In Utero, GRUNGE, 0
X398699341, 8, Fast As You Can, Fiona Apple, , ALTERNATIVE, 0
X398699341, 9, The Central Scrutinizer, Frank Zappa, , ALTERNATIVE, 0
X398699341, 10, Room A Thousand Years Wide, Soundgarden, Badmotorfinger, ROCK, 0
Q1566470790, 1, Thoughtless, Korn, , METAL, 172
Q1566470790, 2, Country Song, Seether, Holding Onto Strings Better Left to Fray, ROCK, 164
Q1566470790, 3, Words as Weapons, Seether, Isolate and Medicate, ROCK, 94
Q1566470790, 4, Right Now, Korn, Take a Look in the Mirror, METAL, 102
Q1566470790, 5, What We Do, Korn, The Paradigm Shift, ROCK, 79
Q1566470790, 6, Remedy, Seether, Karma & Effect, ROCK, 134
Q1566470790, 7, Your Betrayal, Bullet for my Valentine, Fever, METAL, 54
Q1566470790, 8, Suffer it All, Seether, Isolate and Medicate, ROCK, 88
Q1566470790, 9, Hemorrhage (In My Hands, Fuel, Something Like Human, ROCK, 101
Q1566470790, 10, Save Today, Seether, Isolate and Medicate, ROCK, 61
X1372109091, 1, Little Talks, Of Monsters and Men, My Head is an Animal, ALTERNATIVE, 0
X1372109091, 2, These Streets, Bastille, Bad Blood, ALTERNATIVE, 0
X1372109091, 3, Work This Body, Walk The Moon, Talking is Hard, ALTERNATIVE, 0
X1372109091, 4, The Cave, Mumford & Sons, Sigh No More, ALTERNATIVE, 0
X1372109091, 5, Red Hands, Walk Off the Earth, R.E.V.O., POP, 0
X1372109091, 6, Gone Gone Gone, Phillip Phillips, The World From the Side of the Moon, POP, 0
X1372109091, 7, Little Wonders, Rob Thomas, Meet the Robinsons soundtrack, ALTERNATIVE, 0
X1372109091, 8, Things We Lost In the Fire, Bastille, Bad Blood, ALTERNATIVE, 0
X1372109091, 9, Luck, American Authors, Oh What a Life, ALTERNATIVE, 0
X1372109091, 10, Cha-Ching, Imagine Dragons, , ALTERNATIVE, 0
Q519710387, 1, Inoculated City, The Clash, Combat Rock, PUNK, 98
Q519710387, 2, Atom Tan, The Clash, Combat Rock, PUNK, 67
Q519710387, 3, In a Big Country, Big Country, The Best of Big Country, ROCK, 66
Q519710387, 4, Wings Of A Dove ( A Celebratory Song ), Madness, Ultimate Collection, NEW WAVE, 61
Q519710387, 5, Embarrassment, Madness, Ultimate Collection, NEW WAVE, 58
Q519710387, 6, Baggy Trousers, Madness, Ultimate Collection, NEW WAVE, 56
Q519710387, 7, The Kilburn High Road, Flogging Molly, Drunken Lullibies, PUNK, 53
Q519710387, 8, Temple of Love, The Sisters of Mercy, A Slight Case of Overbombing, ALTERNATIVE, 52
Q519710387, 9, Peek-A-Boo, Siouxsie & The Banshees, Very Best of Siouxsie & The Banshees, INDIE, 47
Q519710387, 10, The Sun And The Rain, Madness, Ultimate Collection, NEW WAVE, 47
Q589162471, 1, Dollhouse, Melanie Martinez, , ALTERNATIVE, 50
Q589162471, 2, Electric Feel, MGMT, , PSYCHEDELIC, 0
Q589162471, 3, Terrible Things, Mayday Parade, , PUNK, 46
Q589162471, 4, Nine in the Afternoon, Panic! At the Disco, , POP, 0
Q589162471, 5, Scars, Papa Roach, , HARD ROCK, 0
Q589162471, 6, Latch (Acoustic), Sam Smith, , POP, 0
Q589162471, 7, Hips Don't Lie, Shakira, , POP, 0
Q589162471, 8, It wasn't Me, Shaggy, , POP, 0
Q589162471, 9, Self Conclusion, Spill Canvas, , INDIE, 0
Q589162471, 10, Witch Doctor, The Cartoons, , CHILDREN'S MUSIC, 0
Q589162471, 11, Pretty on the Outside, Bullet for my Valentine, , HEAVY METAL, 0
X185176762, 1, You're Gonna Go Far Kid, The Offspring, Rise and Fall; Rage and Grace, PUNK, 65
X185176762, 2, Snow( Hey Oh ), Red Hot Chili Peppers, Stadium Arcadium, ROCK, 45
X185176762, 3, Carry On My Wayward Son, Kansas, Leftoverture, CLASSIC ROCK, 40
X185176762, 4, Hall of Fame, The Script, Hall of Fame, POP, 35
X185176762, 5, All I Want, A Day to Remember, What Separates Me From You, POST ROCK, 30
X185176762, 6, Leave the Night On, Sam Hunt, Leave the Night On, COUNTRY, 25
X185176762, 7, We Will Carry On, City of Lions, City of Lions, POP, 20
X185176762, 8, Time of Dying, Three Days Grace, One-X, ROCK, 20
X185176762, 9, The Man, Aloe Blacc, Lift Your Spirits, POP, 20
X185176762, 10, Swing Life Away, Rise Against, Siren Song of the Counter Culture, ROCK, 20
Q655426405, 1, Fix You, Coldplay, X & Y, ALTERNATIVE, 100
Q655426405, 2, Scotland the Brave, The Pipes & Drums of the Royal Tank Regiment, The Complete Scottish Bagpipe Collection, FOLK, 30
Q655426405, 3, Welcome to the Black Parade, My Chemical Romance, The Black Parade, ALTERNATIVE, 35
Q655426405, 4, Nackert, LaBrassBanda, Europa, POP, 43
Q655426405, 5, Can't You See, The Marshall Tucker Band, The Marshall Tucker Band, COUNTRY, 27
Q655426405, 6, Sweet Child O' Mine, Guns N' Roses, Appetite for Destruction, HARD ROCK, 53
Q655426405, 7, I Melt With You, Modern English, After the Snow, ALTERNATIVE, 21
Q655426405, 8, Ohne Dich, Rammstein, Reise Reise, METAL, 17
Q655426405, 9, Ca Plane Pour Moi, Team Genius, Loud Songs - EP, POP, 33
Q655426405, 10, Alles Neu, Peter Fox, Stadtaffe, RAP, 11
Q655426405, 11, Hurt, Johnny Cash, Unearthed, COUNTRY, 25
Q655426405, 12, Where I Belong, Switchfoot, Vice Verses, ALTERNATIVE, 53
Q655426405, 13, Bloodbuzz Ohio, The National, High Violet, ALTERNATIVE, 73
Q655426405, 14, Pavane, London Philharmonic Orchestra, The 50 Greatest Pieces of Classical Music, CLASSICAL, 11
Q655426405, 15, Als Gäb's Kein Morgen Mehr, Philipp Poisel, Wo Fängt Dein Himmel An?, SINGER/SONGWRITER, 13
Q655426405, 14, Pavane, London Philharmonic Orchestra Orchestra, The 50 Greatest Piece of Classical Music, CLASSICAL, 9
X2060181698, 1, Replica, Oneohtrix Point Never, Replica, ELECTRONIC, 0
X2060181698, 2, Rival Dealer, Burial, Rival Dealer, ELECTRONIC, 0
X2060181698, 3, Reach for the Dead, Boards of Canada, Tomorrow's Harvest, ELECTRONIC, 0
X2060181698, 4, Flim, Aphex Twin, Come to Daddy, ELECTRONIC, 0
X2060181698, 5, Wolf Like Me, TV on the Radio, Return to Cookie Mountain, ROCK, 0
X2060181698, 6, Frontier Psychiatrist, The Avalanches, Since I Left You, ELECTRONIC, 0
X2060181698, 7, Love Cry, Four Tet, There is Love in You, ELECTRONIC, 0
X2060181698, 8, Winter Linn, Clark, Clark, ELECTRONIC, 0
X2060181698, 9, Violence, Andy Stott, Faith in Strangers, ELECTRONIC, 0
X2060181698, 10, Only Tomorrow, My Bloody Valentine, MBV, ROCK, 0
X2060181698, 11, Helicopter, Deerhunter, Halcyon Digest, ROCK, 0
X1763633825, 1, The Pretender, Foo Fighters, Echoes Silence Patience & Grace, ROCK, 41
X1763633825, 2, Time to Pretend, MGMT, Time to Pretend, INDIE, 50
X1763633825, 3, Give It Away, Red Hot Chili Peppers, Blood Sugar Sex Magik, ALTERNATIVE, 117
X1763633825, 4, Cochise, Audioslave, Audioslave, ROCK, 12
X1763633825, 5, Lemonade, Gucci Mane, The State vs. Radric Davis., RAP, 1
X1763633825, 6, Long live A$AP, A$AP Rocky, Long Live A$AP, RAP, 45
X1763633825, 7, Bulls On Parade, Rage Against the Machine, Evil Empire, ROCK, 10000
X1763633825, 8, Sympathy for the Devil, The Rolling Stones, Beggars Banquet, CLASSIC ROCK, 56
X1763633825, 8, Knights of Cydonia, Muse, Black Holes and Revelations, ALTERNATIVE, 7
X1763633825, 9, Spoonman, Soundgarden, Superunknown, ROCK, 76
X1763633825, 10, Hustlin', Rick Ross, Port of Miami, RAP, 5
X76869114, 1, The Little Things Give You Away, Linkin Park, Minutes to Midnight , ALTERNATIVE, 120
X76869114, 2, Castle of Glass, Linkin Park, Hybrid Theory, ALTERNATIVE, 56
X76869114, 3, All of Me, John Legend, Love In The Future, POP, 20
X76869114, 4, Battle Cry, Imagine Dragons, Smoke + Mirrors, ALTERNATIVE, 15
X76869114, 5, Warrior, Imagine Dragons, Smoke + Mirrors, ALTERNATIVE, 35
X76869114, 5, Warrior, Imagine Dragons, Smoke + Mirrors, ALTERNATIVE, 35
X76869114, 6, Powerless, Linkin Park, Hybrid Theory, ALTERNATIVE, 95
X76869114, 7, The Walker, Fitz and the Tantrums, More Than Just A Dream, ALTERNATIVE, 30
X76869114, 8, Leave out all the Rest, Linkin Park, Minutes to Midnight , ALTERNATIVE, 80
X76869114, 9, Some Nights, Fun., Some Nights, ALTERNATIVE, 75
X76869114, 10, Headlights, Eminem, The Marshall Mathers LP 2, RAP, 10
Q797364360, 1, Great I Am, New Life Worship, Great I Am, CHRISTIAN, 24
Q797364360, 2, God Of Wonders, Mac Powell, Our God Of Wonders Vol. 1, CHRISTIAN, 23
Q797364360, 3, Star Trek Main Theme, Michael Giacchino, Star Trek Into Darkness, SOUNDTRACK, 21
Q797364360, 4, Tron Legacy (End Titles), Daft Punk, Tron: Legacy, SOUNDTRACK, 18
Q797364360, 5, Highly Illogical, Leonard Nimoy, Spaced Out - The Best of Leonard Nimoy & William Shatner, POP, 11
Q797364360, 6, Song of the Lonely Mountain (Extended Version), Neil Finn, The Hobbit: An Unexpected Journey - Original Motion Picture Soundtrack - Special Edition, SOUNDTRACK, 14
Q797364360, 7, Space Oddity (1999 Digital Remaster), David Bowie, Space Oddity, CLASSIC ROCK, 7
Q797364360, 8, No Time For Caution, Hans Zimmer, Interstellar: Original Motion Picture Soundtrack, SOUNDTRACK, 5
Q797364360, 9, Man of Steel (Hans' Original Sketchbook), Hans Zimmer, Man of Steel: Original Motion Picture Soundtrack (Deluxe Edition), SOUNDTRACK, 14
Q797364360, 10, Toast, Heywood Banks, If Pigs Had Wings, COMEDY, 3
X549960088, 1, Battle of the Heroes, John Williams; London Voices; London Symphony Orchestra, Star Wars Episode 3: Revenge of the Sith [Original Motion Picture Soundtrack], SOUNDTRACK, 0
X549960088, 2, Anakin's Betrayal, John Williams, Star Wars Episode 3: Revenge of the Sith [Original Motion Picture Soundtrack], ORCHESTRAL, 0
X549960088, 3, Palpatine's Teachings, John Williams; London Voices; London Symphony Orchestra, Star Wars Episode 3: Revenge of the Sith [Original Motion Picture Soundtrack], ORCHESTRAL, 0
X549960088, 4, Anakin vs Obi-Wan, John Williams; London Voices; London Symphony Orchestra, Star Wars Episode 3: Revenge of the Sith [Original Motion Picture Soundtrack], ORCHESTRAL, 0
X549960088, 5, Anakin's Dark Deeds, John Williams; London Voices; London Symphony Orchestra, Star Wars Episode 3: Revenge of the Sith [Original Motion Picture Soundtrack], ORCHESTRAL, 0
X549960088, 6, Enter Lord Vader, John Williams; London Voices; London Symphony Orchestra, Star Wars Episode 3: Revenge of the Sith [Original Motion Picture Soundtrack], ORCHESTRAL, 0
X549960088, 7, The Imperial March, John Williams, The Music of Star Wars, ORCHESTRAL, 0
X549960088, 8, Mass Effect: Suicide Mission, London Philharmonic Orchestra and Andrew Skeet, The Greatest Video Game Music, SOUNDTRACK, 0
X549960088, 9, This Will Be the Day, Casey Lee Williams, RWBY Volume 1, SOUNDTRACK, 0
X549960088, 10, Time to Say Goodbye, Jeff Williams, RWBY Volume 2, SOUNDTRACK, 0
X570427355, 1, Dirty Paws, Of Monsters and Men, My Head is an Animal, ALTERNATIVE, 115
X570427355, 2, Black Sun, Death Cab for Cutie, Black Sun (Single), ALTERNATIVE, 25
X570427355, 3, Bleed it Out, Linkin Park, Minutes to Midnight, ALTERNATIVE, 175
X570427355, 4, Tesselate, Alt-J, An Awesome Wave, ALTERNATIVE, 132
X570427355, 5, Love Me, Zeds Dead / Memorecks, , ELECTRONIC, 44
X570427355, 6, Stolen Dance, Milky Chance, Stolen Dance, ALTERNATIVE, 133
X570427355, 7, Cigarette Daydreams, Cage the Elephant, Melophobia, ALTERNATIVE, 92
X570427355, 8, Introvert (Vexsile Remix), KOAN Sound / Vexsile, , ELECTRONIC, 64
X570427355, 9, Finale, Madeon, Finale, ELECTRONIC, 86
X570427355, 10, Radioactive, Imagine Dragons, Night Visions, POP, 24
Q1589008013, 1, Burn it to the Ground, Nickelback, Dark Horse, HARD ROCK, 500
Q1589008013, 2, Turn Down for What, DJ Snake, , ELECTRONIC, 50
Q1589008013, 3, Home, Phillip Phillips, , FOLK, 40
Q1589008013, 4, Raging Fire, Phillip Phillips, Behind the Light, FOLK, 600
Q1589008013, 5, Sugar, Maroon 5, V, POP, 20
Q1589008013, 6, Problem, Arianna Grande, My Everything, POP, 150
Q1589008013, 7, The Phoenix, Fall Out Boy, Save Rock and Roll, ROCK, 200
Q1589008013, 8, Indestructible, Disturbed, Indestructible, METAL, 50
Q1589008013, 9, Gone Gone Gone, Phillip Phillips, The World from the Side of the Moon, POP, 400
Q1589008013, 9, Sweet Home Alabama, Lynyrd Skynyrd, Second Helping, COUNTRY, 30
Q1589008013, 10, Centuries, Fall Out Boy, American Beauty / American Psycho, POP, 300
X1892787007, 1, Froot, Marina and the Diamonds, Froot, SYNTHPOP, 0
X1892787007, 2, Madness, Muse, The 2nd Law, SYNTHPOP, 0
X1892787007, 3, Survival, Muse, The 2nd Law, SYNTHPOP, 0
X1892787007, 4, I, Kendrick Lamar, Single, RAP, 0
X1892787007, 5, Don't, Ed Sheeran, x, R&B, 0
X1892787007, 6, Closer, Nine Inch Nails, The Downward Spiral, ROCK, 0
X1892787007, 7, Digital Love, Daft Punk, Discovery, ELECTRONIC, 0
X1892787007, 8, Uptown Funk, Bruno Mars, Uptown Special, FUNK, 0
X1892787007, 9, Little Talks, Of Monsters and Men, My Head Is an Animal, ALTERNATIVE, 0
X1892787007, 10, A Tap Dancer's Dilemma, Diablo Swing Orchestra, Sing Along Songs for the Damned & Delirious, EXPERIMENTAL, 0
X1892787007, 11, 19-2000, Gorillaz (Soulchild remix), Gorillaz, PSYCHEDELIC, 0
X2023361165, 1, Panic Station, Muse, The 2nd law, ALTERNATIVE, 221
X2023361165, 2, On Top of the World, Imagine Dragons, Night Visions, ALTERNATIVE, 174
X2023361165, 3, Demons, Imagine Dragons, Night Visions, ALTERNATIVE, 161
X2023361165, 4, Nothing Left to Say / Rocks, Imagine Dragons, Night Visions, ALTERNATIVE, 161
X2023361165, 5, Explorers, Muse, The 2nd law, ALTERNATIVE, 156
X2023361165, 6, Every Night, Imagine Dragons, Night Visions, ALTERNATIVE, 156
X2023361165, 6, Follow Me, Muse, The 2nd law, ALTERNATIVE, 155
X2023361165, 7, Survival, Muse, The 2nd law, ALTERNATIVE, 155
X2023361165, 8, Big Freeze, Muse, The 2nd law, ALTERNATIVE, 152
X2023361165, 9, Fallen, Imagine Dragons, Night Visions, ALTERNATIVE, 150
X2023361165, 10, Amsterdam, Imagine Dragons, Night Visions, ALTERNATIVE, 146
X2023361165, 11, Animals, Muse, The 2nd law, ALTERNATIVE, 145
X1852088139, 1, Radioactive, Imagine Dragons, Night Visions, ROCK, 0
X1852088139, 2, Warriors, Imagine Dragons, Smoke + Mirrors, ROCK, 0
X1852088139, 3, Iron, Woodkid, Iron, ALTERNATIVE, 0
X1852088139, 4, Shunkan Sentimental, Scandal, Temptation Box, ROCK, 0
X1852088139, 5, Sweater Weather, The Neighbourhood, Sweater Weather (Single), INDIE, 0
X1852088139, 6, Cool Kids, Echosmith, Talking Dreams, POP, 0
X1852088139, 7, Booty Swing, Parov Stelar, The Princess, JAZZ, 0
X1852088139, 8, Fuck You, Lily Allen, It's Not Me It's You, POP, 0
X1852088139, 9, This Is What Makes Us Girls, Lana Del Rey, Born to Die, POP, 0
X1852088139, 10, Young And Beautiful (DH Orchestral Version), Lana Del Rey, The Great Gatsby (Music From Baz Luhrmann's Film) (Deluxe Edition), POP, 0
Q18962897, 1, Injection, Rise Against, The Sufferer And The Wittness, ROCK, 40
Q18962897, 2, Pain, Jimmy Eat World, Futures, ROCK, 30
Q18962897, 3, The Red, Chevelle, Wonder What's Next, ROCK, 30
Q18962897, 4, Rooftops, Lostprophets, Liberation Transmission, ROCK, 40
Q18962897, 5, Sugar and Spice, Icon for Hire, Icon for Hire, POP, 30
Q18962897, 6, Lost At Sea, In This Moment, The Dream, ROCK, 25
Q18962897, 7, If We Only, Red, Release The Panick, ROCK, 30
Q18962897, 8, Let The Flames Begin, Paramore, Riot, ROCK, 30
Q18962897, 9, Dancing For Rain, Rise Against, Siren Song Of The Counter Culture, ROCK, 25
Q18962897, 10, Down, Blink-182, Blink-182, PUNK, 20
X1285487074, 1, Por Una Cabeza, Carlos Gardel, , DANCE, 0
X1285487074, 2, Straznik Raju, Piotr Rubik, , SOFT ROCK, 0
X1285487074, 3, 8 Mile, Eminem, , RAP, 0
X1285487074, 4, Hips Don't Lie, Shakira, , LATIN, 0
X1285487074, 5, 夜空中最亮的星, 张杰, , POP, 0
X1285487074, 6, My Blood, Ellie Goulding, , POP, 0
X1285487074, 7, Tiny Dancer, Elton John, , SOFT ROCK, 0
X1285487074, 8, Beast and the Harlot, Avenged Sevenfold, , METAL, 0
X1285487074, 9, Lo Hecho Esta Hecho, Shakira, , LATIN, 0
X1285487074, 10, Build Me Up Buttercup, The Foundations, , ROCK, 0
X1492483252, 1, En Livsted I Krig, Sabaton, Carolus Rex, METAL, 0
X1492483252, 2, Night Witches, Sabaton, Heroes, METAL, 0
X1492483252, 3, I remember, A Day to Remember, Common Courtesy, ALTERNATIVE, 0
X1492483252, 4, Third Immortal, Battlelore, The Last Alliance, METAL, 0
X1492483252, 5, Uprising, Sabaton, The Art of War, METAL, 0
X1492483252, 6, Htrae, Deadlock, Bizarro World, METAL, 0
X1492483252, 6, Forsaken Last, Last Eden, , METAL, 0
X61197599, 1, Goodbye(feat. Toki Asako), Toe, For Long Tomorrow, POST ROCK, 22
X61197599, 2, Yoru Wa Akeru, Toe, Songs Ideas We Forgot, INSTRUMENTAL, 15
X61197599, 3, 1983, Flying Lotus, 1983, ELECTRONIC, 30
X61197599, 4, Any Colour You Like, Pink Floyd, The Dark Side of the Moon, ROCK, 55
X61197599, 5, Ordinary Days Ep Ver., Toe, The Future Is Now Ep, POST ROCK, 11
X61197599, 6, Comfortably Numb, Pink Floyd, The Wall, PROGRESSIVE, 5
X61197599, 7, Mr. Self Destruct, Nine Inch Nails, The Downward Spiral, METAL, 66
X61197599, 8, Quad Machine, Sonic Mayhem, Quake 2 Sound Track, SOUNDTRACK, 156
X61197599, 9, My Head Feels Like A Frisbee, Shpongle, Tales Of The Inexpressive, TRANCE, 36
X61197599, 10, Come To Daddy, Aphex Twin, Come To Daddy, ELECTRONIC, 69
Q1744518296 , 8, Brand New Day, Sting, Brand New Day, ROCK, 79
